material_id,formula_pretty,is_fit,rms_A,a_A,b_A,c_A,volume_A3,band_gap,formation_energy_per_atom
mp-7240,NaRuO2,True,0.03539792351685693,3.1170598936142513,3.1170598936142513,15.99606177055152,134.59657187067162,0.0,-1.412723410344827
mp-569393,GdTlSe2,True,0.03571896442370823,4.215559085652317,4.215559085652317,23.175860280276375,356.67843897699333,0.444399999999999,-1.583077544531249
mp-11178,SrCeN2,True,0.036143877683193625,3.639646607613101,3.639646607613101,17.964927969452294,206.0983654627663,1.267999999999999,-1.424325386874997
mp-15783,KSmS2,True,0.03681540846170846,4.133890772832996,4.133890772832996,21.9801440150981,325.29632733013653,2.2759,-2.104493069312499
mp-5808,RbNdTe2,True,0.03688016484738502,4.643933615090383,4.643933615090383,25.571791508570843,477.59942180869797,1.299399999999999,-1.615319384583331
mp-10224,NaVS2,True,0.037058065561432235,3.5986020207350258,3.5986020207350258,19.38316409367589,217.38168114567944,0.0,-1.261412239094827
mp-1219685,PuUC2,True,0.03817192226245842,3.5734057348442567,3.5734057348442567,17.17769882658611,189.95917548958684,0.0,-0.3628361909375
mp-1007900,EuTlS2,True,0.03843877117291488,4.191988353285631,4.191988353285631,22.00586891732088,334.89548159856656,0.0,-1.429891930833336
mp-9263,KErTe2,True,0.03893107225987932,4.454602998756176,4.454602998756176,24.48065650338662,420.6992154140972,1.3304,-1.634075416770834
mp-7329,KCeS2,True,0.03921579062628154,4.2358373682044785,4.2358373682044785,21.97522971368239,341.46218101835103,0.0,-2.145547009843749
mp-755311,NaLuO2,True,0.03949141420957083,3.2940275244782895,3.2940275244782895,16.351809420000034,153.65648564742867,4.061,-3.240658954511494
mp-1017508,LuTlTe2,True,0.03954421385950092,4.374986306199004,4.374986306199004,24.398101650000086,404.42692756992335,0.7908000000000001,-1.21342858833333
mp-3567,NaVSe2,True,0.03970440090431587,3.763054567875427,3.763054567875427,20.31163454223826,249.09014053681122,0.0,-1.087406231516702
mp-7002,NaTiO2,True,0.04009340244329982,3.0131829000685397,3.0131829000685397,16.19713646953821,127.35613226862384,0.0,-2.782783946178161
mp-999137,SmTlSe2,True,0.04070631025372422,4.257916015930584,4.257916015930584,23.165444820000022,363.7185555755833,1.221899999999999,-1.6138808707552
mp-755219,ScTlO2,True,0.04093924765356405,3.268467908517078,3.268467908517078,19.44050610280838,179.85671170275742,0.8223,-2.680238327083334
mp-1006885,KNdS2,True,0.04163374669861752,4.189307228440187,4.189307228440187,21.989567580000095,334.21946757408114,2.2595,-2.12713226921875
mp-1221803,MnGeTe2,True,0.04197739571453819,4.001176084774636,4.001176084774636,19.54455558200864,270.97658170216823,0.0,-0.131952489066091
mp-1017514,MgSiN2,True,0.04198292470100044,2.8515253873030835,2.8515253873030835,14.68891277370854,103.43672667918167,4.179699999999999,-1.06345314625
mp-752924,NaYbO2,True,0.04207905904882443,3.312604529947478,3.312604529947478,16.35201432881299,155.39644296335175,0.0,-3.191410233124999
mp-15781,KLaS2,True,0.04216688699069013,4.291318621470166,4.291318621470166,21.903887075312923,349.32795854028996,2.7005,-2.19070340609375
mp-1245796,CaReN2,True,0.042356168924621726,3.1555998226515483,3.1555998226515483,16.213326507576106,139.81913350440232,0.0,-0.564560890625
mp-1008561,TmTlTe2,True,0.04260467150213087,4.405909462826838,4.405909462826838,24.377232390000174,409.813410928333,0.743599999999999,-1.2342258841666611
mp-16763,KYTe2,True,0.04274523184940118,4.495359508416277,4.495359508416277,24.50106914842708,428.7898795942583,1.2981,-1.602569402645834
mp-754825,NaTmO2,True,0.04285291163402696,3.332241091594244,3.332241091594244,16.37986716,157.51206972304604,4.0764,-3.210119355344829
mp-11601,NaErO2,True,0.04292682360605999,3.355707571002811,3.355707571002811,16.44749521339911,160.39787705060724,4.0684,-3.178125172219825
